event_id,user_id,event_timestamp,event_type,feature_name,session_id
evt_004768,user_0132,2024-11-12 15:19:00,feature_use,report_create,sess_00991
evt_004769,user_0132,2024-11-12 15:25:00,feature_use,team_invite,sess_00991
evt_004770,user_0132,2024-11-12 15:31:00,feature_use,report_create,sess_00991
evt_004771,user_0132,2024-10-21 15:48:00,login,dashboard_view,sess_00992
evt_004772,user_0132,2024-10-21 15:53:00,feature_use,data_upload,sess_00992
evt_004773,user_0132,2024-10-21 15:59:00,logout,,sess_00992
evt_004774,user_0132,2024-08-14 13:50:00,login,dashboard_view,sess_00993
evt_004775,user_0132,2024-08-14 13:50:00,feature_use,data_upload,sess_00993
evt_004776,user_0132,2024-08-14 13:51:00,feature_use,collaboration_edit,sess_00993
evt_004777,user_0132,2024-08-14 13:52:00,feature_use,data_upload,sess_00993
evt_004778,user_0132,2024-08-14 13:53:00,logout,,sess_00993
evt_004779,user_0133,2024-12-15 12:01:00,signup,account_creation,sess_00994
evt_004780,user_0133,2024-12-15 12:05:00,feature_use,team_invite,sess_00994
evt_004781,user_0133,2024-12-15 12:09:00,feature_use,collaboration_edit,sess_00994
evt_004782,user_0133,2024-11-16 12:45:00,login,dashboard_view,sess_00995
evt_004783,user_0133,2024-11-16 12:47:00,feature_use,collaboration_edit,sess_00995
evt_004784,user_0133,2024-11-16 12:49:00,feature_use,data_upload,sess_00995
evt_004785,user_0134,2024-12-27 10:47:00,signup,account_creation,sess_00996
evt_004786,user_0134,2024-12-27 10:47:00,feature_use,report_export,sess_00996
evt_004787,user_0134,2024-12-27 10:47:00,feature_use,report_export,sess_00996
evt_004788,user_0134,2024-12-27 10:47:00,feature_use,collaboration_edit,sess_00996
evt_004789,user_0134,2024-12-27 10:47:00,feature_use,data_upload,sess_00996
evt_004790,user_0134,2024-12-27 10:47:00,feature_use,integration_setup,sess_00996
evt_004791,user_0134,2024-12-27 10:47:00,feature_use,data_upload,sess_00996
evt_004792,user_0134,2024-12-27 10:47:00,logout,,sess_00996
evt_004793,user_0134,2024-12-26 17:19:00,login,dashboard_view,sess_00997
evt_004794,user_0134,2024-12-26 17:31:00,feature_use,collaboration_edit,sess_00997
evt_004795,user_0134,2024-12-26 17:43:00,logout,,sess_00997
evt_004796,user_0135,2024-12-17 16:25:00,signup,account_creation,sess_00998
evt_004797,user_0135,2024-12-17 16:25:00,feature_use,collaboration_edit,sess_00998
evt_004798,user_0135,2024-12-17 16:25:00,feature_use,report_export,sess_00998
evt_004799,user_0135,2024-12-17 16:26:00,feature_use,team_invite,sess_00998
evt_004800,user_0135,2024-12-17 16:26:00,feature_use,report_export,sess_00998
evt_004801,user_0135,2024-10-16 13:33:00,login,dashboard_view,sess_00999
evt_004802,user_0135,2024-10-16 13:44:00,feature_use,integration_setup,sess_00999
evt_004803,user_0135,2024-10-16 13:55:00,feature_use,api_call,sess_00999
evt_004804,user_0135,2024-10-16 14:06:00,feature_use,report_export,sess_00999
evt_004805,user_0135,2024-10-11 10:30:00,login,dashboard_view,sess_01000
evt_004806,user_0135,2024-10-11 10:31:00,feature_use,dashboard_view,sess_01000
evt_004807,user_0135,2024-10-11 10:33:00,feature_use,report_create,sess_01000
evt_004808,user_0135,2024-10-11 10:34:00,feature_use,team_invite,sess_01000
evt_004809,user_0135,2024-10-11 10:36:00,feature_use,chart_create,sess_01000
evt_004810,user_0135,2024-08-06 10:17:00,login,dashboard_view,sess_01001
evt_004811,user_0135,2024-08-06 10:17:00,feature_use,report_create,sess_01001
evt_004812,user_0135,2024-08-06 10:18:00,feature_use,chart_create,sess_01001
evt_004813,user_0135,2024-08-06 10:18:00,feature_use,team_invite,sess_01001
evt_004814,user_0135,2024-08-06 10:19:00,feature_use,api_call,sess_01001
evt_004815,user_0135,2024-08-06 10:19:00,feature_use,api_call,sess_01001
evt_004816,user_0136,2024-08-14 19:12:00,signup,account_creation,sess_01002
evt_004817,user_0136,2024-08-14 19:16:00,feature_use,dashboard_view,sess_01002
evt_004818,user_0136,2024-08-14 19:21:00,feature_use,integration_setup,sess_01002
evt_004819,user_0136,2024-08-14 19:26:00,feature_use,report_create,sess_01002
evt_004820,user_0136,2024-05-24 12:35:00,login,dashboard_view,sess_01003
evt_004821,user_0136,2024-05-24 12:43:00,feature_use,alert_create,sess_01003
evt_004822,user_0136,2024-05-24 12:52:00,feature_use,report_create,sess_01003
evt_004823,user_0136,2024-05-24 13:00:00,feature_use,dashboard_view,sess_01003
evt_004824,user_0136,2024-05-24 13:09:00,feature_use,api_call,sess_01003
evt_004825,user_0136,2024-05-24 13:17:00,feature_use,collaboration_edit,sess_01003
evt_004826,user_0136,2024-08-23 12:51:00,login,dashboard_view,sess_01004
evt_004827,user_0136,2024-08-23 12:55:00,feature_use,report_export,sess_01004
evt_004828,user_0136,2024-08-23 13:00:00,feature_use,chart_create,sess_01004
evt_004829,user_0136,2024-08-23 13:04:00,feature_use,chart_create,sess_01004
evt_004830,user_0136,2024-08-23 13:09:00,feature_use,api_call,sess_01004
evt_004831,user_0136,2024-08-23 13:13:00,feature_use,report_export,sess_01004
evt_004832,user_0136,2024-08-23 13:18:00,feature_use,dashboard_view,sess_01004
evt_004833,user_0136,2024-09-03 16:17:00,login,dashboard_view,sess_01005
evt_004834,user_0136,2024-09-03 16:37:00,feature_use,chart_create,sess_01005
evt_004835,user_0136,2024-05-22 10:33:00,login,dashboard_view,sess_01006
evt_004836,user_0136,2024-05-22 10:39:00,feature_use,dashboard_view,sess_01006
evt_004837,user_0136,2024-05-22 10:46:00,feature_use,chart_create,sess_01006
evt_004838,user_0136,2024-05-22 10:52:00,logout,,sess_01006
evt_004839,user_0136,2024-12-20 15:06:00,login,dashboard_view,sess_01007
evt_004840,user_0136,2024-12-20 15:10:00,feature_use,dashboard_view,sess_01007
evt_004841,user_0136,2024-12-20 15:15:00,feature_use,team_invite,sess_01007
evt_004842,user_0136,2024-12-20 15:20:00,feature_use,report_create,sess_01007
evt_004843,user_0136,2024-12-20 15:25:00,feature_use,chart_create,sess_01007
evt_004844,user_0136,2024-12-20 15:30:00,logout,,sess_01007
evt_004845,user_0136,2024-06-01 15:12:00,login,dashboard_view,sess_01008
evt_004846,user_0136,2024-06-01 15:35:00,feature_use,alert_create,sess_01008
evt_004847,user_0136,2024-12-25 12:36:00,login,dashboard_view,sess_01009
evt_004848,user_0136,2024-12-25 12:39:00,feature_use,collaboration_edit,sess_01009
evt_004849,user_0136,2024-06-16 19:56:00,login,dashboard_view,sess_01010
evt_004850,user_0136,2024-06-16 19:59:00,feature_use,chart_create,sess_01010
evt_004851,user_0136,2024-06-16 20:02:00,feature_use,collaboration_edit,sess_01010
evt_004852,user_0136,2024-06-16 20:05:00,feature_use,collaboration_edit,sess_01010
evt_004853,user_0136,2024-06-16 20:08:00,feature_use,api_call,sess_01010
evt_004854,user_0136,2024-08-26 20:26:00,login,dashboard_view,sess_01011
evt_004855,user_0136,2024-08-26 20:27:00,feature_use,data_upload,sess_01011
evt_004856,user_0136,2024-08-26 20:28:00,feature_use,api_call,sess_01011
evt_004857,user_0136,2024-08-26 20:29:00,feature_use,report_export,sess_01011
evt_004858,user_0136,2024-08-26 20:30:00,feature_use,team_invite,sess_01011
evt_004859,user_0136,2024-08-26 20:31:00,feature_use,alert_create,sess_01011
evt_004860,user_0136,2024-09-12 18:19:00,login,dashboard_view,sess_01012
evt_004861,user_0136,2024-09-12 18:46:00,feature_use,alert_create,sess_01012
evt_004862,user_0136,2024-09-12 19:13:00,feature_use,chart_create,sess_01012
evt_004863,user_0136,2024-09-12 19:40:00,logout,,sess_01012
evt_004864,user_0136,2024-09-25 18:28:00,login,dashboard_view,sess_01013
evt_004865,user_0136,2024-09-25 19:04:00,feature_use,report_export,sess_01013
evt_004866,user_0136,2024-09-30 16:30:00,login,dashboard_view,sess_01014
evt_004867,user_0136,2024-09-30 16:30:00,feature_use,report_export,sess_01014
evt_004868,user_0136,2024-09-30 16:30:00,feature_use,report_export,sess_01014
evt_004869,user_0136,2024-09-30 16:30:00,feature_use,report_create,sess_01014
evt_004870,user_0136,2024-09-30 16:30:00,feature_use,integration_setup,sess_01014
evt_004871,user_0136,2024-06-07 15:21:00,login,dashboard_view,sess_01015
evt_004872,user_0136,2024-06-07 15:27:00,feature_use,alert_create,sess_01015
evt_004873,user_0136,2024-06-07 15:33:00,feature_use,report_export,sess_01015
evt_004874,user_0136,2024-06-07 15:39:00,feature_use,chart_create,sess_01015
evt_004875,user_0136,2024-06-07 15:45:00,feature_use,report_create,sess_01015
evt_004876,user_0137,2024-12-03 12:20:00,signup,account_creation,sess_01016
evt_004877,user_0137,2024-12-03 12:24:00,feature_use,alert_create,sess_01016
evt_004878,user_0137,2024-12-03 12:29:00,feature_use,api_call,sess_01016
evt_004879,user_0137,2024-12-03 12:34:00,feature_use,report_create,sess_01016
evt_004880,user_0137,2024-12-03 12:39:00,feature_use,data_upload,sess_01016
evt_004881,user_0137,2024-12-03 12:43:00,feature_use,collaboration_edit,sess_01016
evt_004882,user_0137,2024-12-03 12:48:00,feature_use,chart_create,sess_01016
evt_004883,user_0137,2024-12-03 12:53:00,feature_use,collaboration_edit,sess_01016
evt_004884,user_0137,2024-11-21 10:12:00,login,dashboard_view,sess_01017
evt_004885,user_0137,2024-11-21 10:12:00,feature_use,integration_setup,sess_01017
evt_004886,user_0137,2024-11-21 10:13:00,feature_use,report_export,sess_01017
evt_004887,user_0138,2024-06-20 13:33:00,signup,account_creation,sess_01018
evt_004888,user_0138,2024-06-20 13:35:00,feature_use,collaboration_edit,sess_01018
evt_004889,user_0138,2024-06-20 13:37:00,feature_use,integration_setup,sess_01018
evt_004890,user_0138,2024-06-20 13:40:00,feature_use,data_upload,sess_01018
evt_004891,user_0138,2024-06-20 13:42:00,feature_use,chart_create,sess_01018
evt_004892,user_0138,2024-11-28 12:23:00,login,dashboard_view,sess_01019
evt_004893,user_0138,2024-11-28 12:35:00,feature_use,data_upload,sess_01019
evt_004894,user_0138,2024-11-28 12:47:00,feature_use,team_invite,sess_01019
evt_004895,user_0138,2024-09-09 15:19:00,login,dashboard_view,sess_01020
evt_004896,user_0138,2024-09-09 15:19:00,feature_use,collaboration_edit,sess_01020
evt_004897,user_0138,2024-09-09 15:19:00,feature_use,integration_setup,sess_01020
evt_004898,user_0138,2024-09-09 15:19:00,feature_use,integration_setup,sess_01020
evt_004899,user_0138,2024-09-09 15:19:00,feature_use,dashboard_view,sess_01020
evt_004900,user_0139,2024-08-24 13:41:00,signup,account_creation,sess_01021
evt_004901,user_0139,2024-08-24 13:43:00,feature_use,report_export,sess_01021
evt_004902,user_0139,2024-08-24 13:45:00,feature_use,api_call,sess_01021
evt_004903,user_0139,2024-08-24 13:47:00,feature_use,data_upload,sess_01021
evt_004904,user_0139,2024-08-24 13:49:00,feature_use,dashboard_view,sess_01021
evt_004905,user_0139,2024-08-24 13:51:00,feature_use,chart_create,sess_01021
evt_004906,user_0139,2024-08-24 13:53:00,feature_use,chart_create,sess_01021
evt_004907,user_0139,2024-08-24 13:55:00,logout,,sess_01021
evt_004908,user_0139,2024-08-06 08:20:00,login,dashboard_view,sess_01022
evt_004909,user_0139,2024-08-06 08:21:00,feature_use,integration_setup,sess_01022
evt_004910,user_0139,2024-08-06 08:22:00,feature_use,team_invite,sess_01022
evt_004911,user_0139,2024-08-06 08:23:00,feature_use,alert_create,sess_01022
evt_004912,user_0139,2024-08-06 08:24:00,feature_use,alert_create,sess_01022
evt_004913,user_0139,2024-05-17 17:32:00,login,dashboard_view,sess_01023
evt_004914,user_0139,2024-05-17 17:41:00,feature_use,data_upload,sess_01023
evt_004915,user_0139,2024-05-17 17:51:00,feature_use,report_create,sess_01023
evt_004916,user_0139,2024-05-17 18:00:00,logout,,sess_01023
evt_004917,user_0140,2024-11-08 19:37:00,signup,account_creation,sess_01024
evt_004918,user_0140,2024-11-08 19:47:00,feature_use,dashboard_view,sess_01024
evt_004919,user_0140,2024-11-08 19:58:00,feature_use,integration_setup,sess_01024
evt_004920,user_0140,2024-11-08 20:08:00,feature_use,api_call,sess_01024
evt_004921,user_0140,2024-11-08 20:19:00,logout,,sess_01024
evt_004922,user_0141,2024-09-27 08:06:00,signup,account_creation,sess_01025
evt_004923,user_0141,2024-09-27 08:27:00,logout,,sess_01025
evt_004924,user_0141,2024-09-25 15:59:00,login,dashboard_view,sess_01026
evt_004925,user_0141,2024-09-25 16:01:00,feature_use,report_create,sess_01026
evt_004926,user_0141,2024-09-25 16:03:00,feature_use,api_call,sess_01026
evt_004927,user_0141,2024-09-25 16:05:00,feature_use,report_export,sess_01026
evt_004928,user_0141,2024-07-11 13:49:00,login,dashboard_view,sess_01027
evt_004929,user_0141,2024-07-11 13:53:00,feature_use,integration_setup,sess_01027
evt_004930,user_0141,2024-07-11 13:57:00,feature_use,report_export,sess_01027
evt_004931,user_0141,2024-07-11 14:01:00,feature_use,report_export,sess_01027
evt_004932,user_0141,2024-07-11 14:05:00,feature_use,collaboration_edit,sess_01027
evt_004933,user_0141,2024-07-11 14:09:00,feature_use,data_upload,sess_01027
evt_004934,user_0141,2024-07-11 14:13:00,logout,,sess_01027
evt_004935,user_0142,2024-06-07 13:36:00,signup,account_creation,sess_01028
evt_004936,user_0142,2024-06-07 13:40:00,feature_use,data_upload,sess_01028
evt_004937,user_0142,2024-06-07 13:45:00,feature_use,alert_create,sess_01028
evt_004938,user_0142,2024-06-07 13:49:00,feature_use,alert_create,sess_01028
evt_004939,user_0142,2024-06-07 13:54:00,feature_use,data_upload,sess_01028
evt_004940,user_0142,2024-06-07 13:58:00,logout,,sess_01028
evt_004941,user_0143,2024-08-24 13:57:00,signup,account_creation,sess_01029
evt_004942,user_0143,2024-08-24 13:58:00,feature_use,api_call,sess_01029
evt_004943,user_0143,2024-08-24 13:59:00,feature_use,chart_create,sess_01029
evt_004944,user_0143,2024-08-24 14:00:00,feature_use,report_export,sess_01029
evt_004945,user_0143,2024-08-24 14:01:00,feature_use,team_invite,sess_01029
evt_004946,user_0143,2024-08-24 14:02:00,feature_use,api_call,sess_01029
evt_004947,user_0143,2024-08-24 14:03:00,feature_use,chart_create,sess_01029
evt_004948,user_0143,2024-08-24 14:04:00,feature_use,api_call,sess_01029
evt_004949,user_0143,2024-06-26 18:45:00,login,dashboard_view,sess_01030
evt_004950,user_0143,2024-06-26 18:56:00,feature_use,data_upload,sess_01030
evt_004951,user_0143,2024-06-26 19:07:00,feature_use,collaboration_edit,sess_01030
evt_004952,user_0143,2024-06-26 19:18:00,logout,,sess_01030
evt_004953,user_0143,2024-10-13 14:25:00,login,dashboard_view,sess_01031
evt_004954,user_0143,2024-10-13 14:25:00,feature_use,api_call,sess_01031
evt_004955,user_0143,2024-10-13 14:25:00,feature_use,dashboard_view,sess_01031
evt_004956,user_0143,2024-10-13 14:25:00,feature_use,alert_create,sess_01031
evt_004957,user_0143,2024-10-13 14:25:00,feature_use,dashboard_view,sess_01031
evt_004958,user_0143,2024-10-13 14:25:00,feature_use,alert_create,sess_01031
evt_004959,user_0143,2024-10-13 14:25:00,feature_use,team_invite,sess_01031
evt_004960,user_0143,2024-10-13 14:25:00,feature_use,dashboard_view,sess_01031
evt_004961,user_0143,2024-04-02 16:55:00,login,dashboard_view,sess_01032
evt_004962,user_0143,2024-04-02 16:57:00,feature_use,team_invite,sess_01032
evt_004963,user_0143,2024-04-02 17:00:00,feature_use,alert_create,sess_01032
evt_004964,user_0143,2024-04-02 17:03:00,feature_use,api_call,sess_01032
evt_004965,user_0143,2024-04-02 17:06:00,feature_use,data_upload,sess_01032
evt_004966,user_0143,2024-04-02 17:08:00,feature_use,collaboration_edit,sess_01032
evt_004967,user_0143,2024-04-02 17:11:00,feature_use,team_invite,sess_01032
evt_004968,user_0143,2024-04-02 17:14:00,feature_use,report_create,sess_01032
evt_004969,user_0143,2024-12-31 09:35:00,login,dashboard_view,sess_01033
evt_004970,user_0143,2024-12-31 09:35:00,feature_use,report_create,sess_01033
evt_004971,user_0143,2024-12-31 09:36:00,feature_use,alert_create,sess_01033
evt_004972,user_0143,2024-12-31 09:37:00,feature_use,report_export,sess_01033
evt_004973,user_0143,2024-12-31 09:38:00,feature_use,alert_create,sess_01033
evt_004974,user_0143,2024-12-31 09:38:00,feature_use,report_create,sess_01033
evt_004975,user_0143,2024-12-31 09:39:00,feature_use,collaboration_edit,sess_01033
evt_004976,user_0143,2024-12-31 09:40:00,feature_use,api_call,sess_01033
evt_004977,user_0143,2024-06-22 20:04:00,login,dashboard_view,sess_01034
evt_004978,user_0143,2024-06-22 20:04:00,feature_use,integration_setup,sess_01034
evt_004979,user_0143,2024-06-22 20:04:00,feature_use,data_upload,sess_01034
evt_004980,user_0143,2024-06-22 20:05:00,feature_use,api_call,sess_01034
evt_004981,user_0143,2024-06-22 20:05:00,feature_use,api_call,sess_01034
evt_004982,user_0143,2024-06-22 20:05:00,feature_use,report_export,sess_01034
evt_004983,user_0143,2024-06-22 20:06:00,feature_use,team_invite,sess_01034
evt_004984,user_0143,2024-06-22 20:06:00,logout,,sess_01034
evt_004985,user_0143,2024-09-06 15:33:00,login,dashboard_view,sess_01035
evt_004986,user_0143,2024-09-06 15:33:00,feature_use,integration_setup,sess_01035
evt_004987,user_0143,2024-09-06 15:33:00,feature_use,dashboard_view,sess_01035
evt_004988,user_0143,2024-09-06 15:33:00,feature_use,integration_setup,sess_01035
evt_004989,user_0143,2024-09-06 15:34:00,feature_use,collaboration_edit,sess_01035
evt_004990,user_0143,2024-09-06 15:34:00,feature_use,data_upload,sess_01035
evt_004991,user_0143,2024-09-06 15:34:00,feature_use,dashboard_view,sess_01035
evt_004992,user_0143,2024-09-06 15:34:00,feature_use,collaboration_edit,sess_01035
evt_004993,user_0143,2024-03-26 08:14:00,login,dashboard_view,sess_01036
evt_004994,user_0143,2024-03-26 08:21:00,feature_use,integration_setup,sess_01036
evt_004995,user_0143,2024-03-26 08:28:00,feature_use,report_export,sess_01036
evt_004996,user_0143,2024-03-26 08:35:00,feature_use,data_upload,sess_01036
evt_004997,user_0143,2024-08-31 16:29:00,login,dashboard_view,sess_01037
evt_004998,user_0143,2024-08-31 16:30:00,feature_use,chart_create,sess_01037
evt_004999,user_0143,2024-08-31 16:31:00,feature_use,collaboration_edit,sess_01037
evt_005000,user_0143,2024-08-31 16:33:00,feature_use,team_invite,sess_01037
evt_005001,user_0143,2024-08-31 16:34:00,feature_use,collaboration_edit,sess_01037
evt_005002,user_0143,2024-08-31 16:36:00,feature_use,report_export,sess_01037
evt_005003,user_0143,2024-08-31 16:37:00,feature_use,chart_create,sess_01037
evt_005004,user_0143,2024-06-30 12:11:00,login,dashboard_view,sess_01038
evt_005005,user_0143,2024-06-30 12:27:00,feature_use,dashboard_view,sess_01038
evt_005006,user_0143,2024-04-06 20:08:00,login,dashboard_view,sess_01039
evt_005007,user_0143,2024-04-06 20:08:00,feature_use,team_invite,sess_01039
evt_005008,user_0143,2024-04-06 20:08:00,feature_use,report_create,sess_01039
evt_005009,user_0143,2024-04-06 20:08:00,feature_use,team_invite,sess_01039
evt_005010,user_0144,2024-11-07 11:19:00,signup,account_creation,sess_01040
evt_005011,user_0144,2024-11-07 11:22:00,feature_use,integration_setup,sess_01040
evt_005012,user_0144,2024-11-07 11:25:00,logout,,sess_01040
evt_005013,user_0144,2024-11-08 20:22:00,login,dashboard_view,sess_01041
evt_005014,user_0144,2024-11-08 20:31:00,feature_use,report_export,sess_01041
evt_005015,user_0144,2024-12-07 09:53:00,login,dashboard_view,sess_01042
evt_005016,user_0144,2024-12-07 10:00:00,feature_use,dashboard_view,sess_01042
evt_005017,user_0144,2024-12-07 10:08:00,feature_use,api_call,sess_01042
evt_005018,user_0144,2024-12-07 10:16:00,feature_use,chart_create,sess_01042
evt_005019,user_0144,2024-12-07 10:24:00,logout,,sess_01042
evt_005020,user_0144,2024-12-07 14:12:00,login,dashboard_view,sess_01043
evt_005021,user_0144,2024-12-07 14:15:00,feature_use,integration_setup,sess_01043
evt_005022,user_0144,2024-12-07 14:18:00,feature_use,collaboration_edit,sess_01043
evt_005023,user_0144,2024-10-23 10:32:00,login,dashboard_view,sess_01044
evt_005024,user_0144,2024-10-23 10:36:00,feature_use,alert_create,sess_01044
evt_005025,user_0144,2024-10-23 10:40:00,feature_use,report_create,sess_01044
evt_005026,user_0144,2024-10-23 10:44:00,feature_use,report_export,sess_01044
evt_005027,user_0144,2024-10-23 10:48:00,feature_use,chart_create,sess_01044
evt_005028,user_0144,2024-10-23 10:52:00,feature_use,report_create,sess_01044
evt_005029,user_0144,2024-12-28 13:47:00,login,dashboard_view,sess_01045
evt_005030,user_0144,2024-12-28 14:00:00,feature_use,integration_setup,sess_01045
evt_005031,user_0144,2024-12-28 14:14:00,feature_use,chart_create,sess_01045
evt_005032,user_0144,2024-12-28 14:27:00,feature_use,chart_create,sess_01045
evt_005033,user_0144,2024-12-15 13:30:00,login,dashboard_view,sess_01046
evt_005034,user_0144,2024-12-15 13:35:00,feature_use,alert_create,sess_01046
evt_005035,user_0144,2024-12-15 13:41:00,feature_use,report_create,sess_01046
evt_005036,user_0144,2024-12-15 13:47:00,logout,,sess_01046
evt_005037,user_0144,2024-11-29 20:26:00,login,dashboard_view,sess_01047
evt_005038,user_0144,2024-11-29 20:27:00,feature_use,report_create,sess_01047
evt_005039,user_0144,2024-11-29 20:28:00,feature_use,team_invite,sess_01047
evt_005040,user_0144,2024-11-29 20:29:00,feature_use,team_invite,sess_01047
evt_005041,user_0144,2024-11-29 20:30:00,feature_use,data_upload,sess_01047
evt_005042,user_0144,2024-12-06 18:19:00,login,dashboard_view,sess_01048
evt_005043,user_0144,2024-12-06 18:19:00,feature_use,report_create,sess_01048
evt_005044,user_0144,2024-12-06 18:19:00,feature_use,integration_setup,sess_01048
evt_005045,user_0144,2024-10-14 12:46:00,login,dashboard_view,sess_01049
evt_005046,user_0144,2024-10-14 12:53:00,feature_use,team_invite,sess_01049
evt_005047,user_0144,2024-10-14 13:00:00,feature_use,dashboard_view,sess_01049
evt_005048,user_0144,2024-10-14 13:07:00,feature_use,report_export,sess_01049
evt_005049,user_0144,2024-10-14 13:15:00,feature_use,chart_create,sess_01049
evt_005050,user_0144,2024-10-14 13:22:00,feature_use,report_export,sess_01049
evt_005051,user_0144,2024-10-14 13:29:00,logout,,sess_01049
evt_005052,user_0144,2024-12-17 10:08:00,login,dashboard_view,sess_01050
evt_005053,user_0144,2024-12-17 10:08:00,feature_use,api_call,sess_01050
evt_005054,user_0144,2024-12-17 10:08:00,feature_use,dashboard_view,sess_01050
evt_005055,user_0144,2024-12-17 10:08:00,feature_use,dashboard_view,sess_01050
evt_005056,user_0144,2024-12-17 10:08:00,feature_use,collaboration_edit,sess_01050
evt_005057,user_0144,2024-12-17 10:08:00,feature_use,chart_create,sess_01050
evt_005058,user_0144,2024-12-17 10:08:00,feature_use,data_upload,sess_01050
evt_005059,user_0144,2024-12-04 10:26:00,login,dashboard_view,sess_01051
evt_005060,user_0144,2024-12-04 10:43:00,feature_use,report_export,sess_01051
evt_005061,user_0144,2024-12-04 11:00:00,feature_use,alert_create,sess_01051
evt_005062,user_0144,2024-11-04 13:56:00,login,dashboard_view,sess_01052
evt_005063,user_0144,2024-11-04 14:05:00,logout,,sess_01052
evt_005064,user_0144,2024-11-07 12:25:00,login,dashboard_view,sess_01053
evt_005065,user_0144,2024-11-07 12:34:00,feature_use,team_invite,sess_01053
evt_005066,user_0144,2024-11-07 12:44:00,feature_use,data_upload,sess_01053
evt_005067,user_0144,2024-11-07 12:54:00,feature_use,collaboration_edit,sess_01053
evt_005068,user_0144,2024-11-07 13:04:00,feature_use,team_invite,sess_01053
evt_005069,user_0144,2024-11-07 13:14:00,feature_use,dashboard_view,sess_01053
evt_005070,user_0144,2024-11-07 13:24:00,feature_use,dashboard_view,sess_01053
evt_005071,user_0144,2024-12-11 08:47:00,login,dashboard_view,sess_01054
evt_005072,user_0144,2024-12-11 08:52:00,feature_use,report_export,sess_01054
evt_005073,user_0144,2024-12-11 08:57:00,feature_use,integration_setup,sess_01054
evt_005074,user_0144,2024-12-11 09:02:00,feature_use,dashboard_view,sess_01054
evt_005075,user_0144,2024-12-11 09:07:00,feature_use,alert_create,sess_01054
evt_005076,user_0144,2024-12-11 09:12:00,feature_use,integration_setup,sess_01054
evt_005077,user_0144,2024-12-11 09:17:00,feature_use,collaboration_edit,sess_01054
evt_005078,user_0144,2024-12-11 09:22:00,logout,,sess_01054
evt_005079,user_0144,2024-10-24 08:22:00,login,dashboard_view,sess_01055
evt_005080,user_0144,2024-10-24 09:13:00,feature_use,report_create,sess_01055
evt_005081,user_0144,2024-10-24 10:04:00,feature_use,integration_setup,sess_01055
evt_005082,user_0144,2024-10-26 15:29:00,login,dashboard_view,sess_01056
evt_005083,user_0144,2024-10-26 15:31:00,feature_use,alert_create,sess_01056
evt_005084,user_0144,2024-10-26 15:33:00,feature_use,api_call,sess_01056
evt_005085,user_0144,2024-10-26 15:35:00,feature_use,report_export,sess_01056
evt_005086,user_0144,2024-10-26 15:37:00,feature_use,collaboration_edit,sess_01056
evt_005087,user_0144,2024-10-12 12:30:00,login,dashboard_view,sess_01057
evt_005088,user_0144,2024-10-12 12:48:00,logout,,sess_01057
evt_005089,user_0145,2024-11-09 17:42:00,signup,account_creation,sess_01058
evt_005090,user_0145,2024-11-09 17:43:00,feature_use,report_create,sess_01058
evt_005091,user_0145,2024-11-09 17:44:00,feature_use,api_call,sess_01058
evt_005092,user_0145,2024-11-09 17:45:00,feature_use,api_call,sess_01058
evt_005093,user_0145,2024-11-09 17:46:00,feature_use,collaboration_edit,sess_01058
evt_005094,user_0145,2024-11-09 17:47:00,feature_use,chart_create,sess_01058
evt_005095,user_0145,2024-11-09 17:48:00,logout,,sess_01058
evt_005096,user_0145,2024-10-10 20:09:00,login,dashboard_view,sess_01059
evt_005097,user_0145,2024-10-10 20:12:00,feature_use,report_create,sess_01059
evt_005098,user_0145,2024-10-10 20:15:00,feature_use,report_create,sess_01059
evt_005099,user_0145,2024-10-30 17:06:00,login,dashboard_view,sess_01060
evt_005100,user_0145,2024-10-30 17:10:00,feature_use,chart_create,sess_01060
evt_005101,user_0145,2024-10-30 17:15:00,logout,,sess_01060
evt_005102,user_0146,2024-10-30 19:29:00,signup,account_creation,sess_01061
evt_005103,user_0146,2024-10-30 19:33:00,feature_use,collaboration_edit,sess_01061
evt_005104,user_0146,2024-10-30 19:37:00,feature_use,alert_create,sess_01061
evt_005105,user_0146,2024-10-30 19:42:00,feature_use,alert_create,sess_01061
evt_005106,user_0146,2024-10-30 19:46:00,feature_use,collaboration_edit,sess_01061
evt_005107,user_0146,2024-10-30 19:51:00,feature_use,data_upload,sess_01061
evt_005108,user_0146,2024-10-30 19:55:00,feature_use,report_export,sess_01061
evt_005109,user_0146,2024-11-10 18:09:00,login,dashboard_view,sess_01062
evt_005110,user_0146,2024-11-10 18:19:00,feature_use,dashboard_view,sess_01062
evt_005111,user_0146,2024-11-10 18:29:00,feature_use,integration_setup,sess_01062
evt_005112,user_0146,2024-11-10 18:40:00,feature_use,dashboard_view,sess_01062
evt_005113,user_0146,2024-11-10 18:50:00,feature_use,chart_create,sess_01062
evt_005114,user_0146,2024-11-10 19:00:00,logout,,sess_01062
evt_005115,user_0146,2024-08-15 20:15:00,login,dashboard_view,sess_01063
evt_005116,user_0146,2024-08-15 20:22:00,feature_use,integration_setup,sess_01063
evt_005117,user_0146,2024-08-15 20:29:00,logout,,sess_01063
evt_005118,user_0146,2024-12-08 15:54:00,login,dashboard_view,sess_01064
evt_005119,user_0146,2024-12-08 15:56:00,feature_use,chart_create,sess_01064
evt_005120,user_0146,2024-12-08 15:58:00,feature_use,collaboration_edit,sess_01064
